Symbol,Name,ISIN,exchange
INDIGO,InterGlobe Aviation Limited,INE646L01027,NSE
INDIGOPNTS,Indigo Paints Limited,INE09VQ01012,NSE
INDIQUBE,Indiqube Spaces Limited,INE06ST01018,NSE
INDNIPPON,India Nippon Electricals Limited,INE092B01025,NSE
INDOAMIN,Indo Amines Limited,INE760F01028,NSE
INDOBORAX,Indo Borax & Chemicals Limited,INE803D01021,NSE
INDOCO,Indoco Remedies Limited,INE873D01024,NSE
INDOFARM,Indo Farm Equipment Limited,INE622H01018,NSE
INDORAMA,Indo Rama Synthetics (India) Limited,INE156A01020,NSE
INDOSTAR,IndoStar Capital Finance Limited,INE896L01010,NSE
INDOTECH,Indo Tech Transformers Limited,INE332H01014,NSE
INDOTHAI,Indo Thai Securities Limited,INE337M01021,NSE
INDOUS,Indo Us Biotech Limited,INE250Z01010,NSE
INDOWIND,Indowind Energy Limited,INE227G01018,NSE
INDRAMEDCO,Indraprastha Medical Corporation Limited,INE681B01017,NSE
INDSWFTLAB,Ind-Swift Laboratories Limited,INE915B01019,NSE
INDTERRAIN,Indian Terrain Fashions Limited,INE611L01021,NSE
INDUSINDBK,IndusInd Bank Limited,INE095A01012,NSE
INDUSTOWER,Indus Towers Limited,INE121J01017,NSE
INFIBEAM,Infibeam Avenues Limited,INE483S01020,NSE
INFOBEAN,InfoBeans Technologies Limited,INE344S01016,NSE
INFY,Infosys Limited,INE009A01021,NSE
INGERRAND,Ingersoll Rand (India) Limited,INE177A01018,NSE
INNOVACAP,Innova Captab Limited,INE0DUT01020,NSE
INNOVANA,Innovana Thinklabs Limited,INE403Y01018,NSE
INOXGREEN,Inox Green Energy Services Limited,INE510W01014,NSE
INOXINDIA,INOX India Limited,INE616N01034,NSE
INOXWIND,Inox Wind Limited,INE066P01011,NSE
INSECTICID,Insecticides (India) Limited,INE070I01018,NSE
INSPIRISYS,Inspirisys Solutions Limited,INE020G01017,NSE
INTELLECT,Intellect Design Arena Limited,INE306R01017,NSE
INTENTECH,Intense Technologies Limited,INE781A01025,NSE
INTERARCH,Interarch Building Solutions Limited,INE00M901018,NSE
INTLCONV,International Conveyors Limited,INE575C01027,NSE
INVENTURE,Inventure Growth & Securities Limited,INE878H01024,NSE
IOB,Indian Overseas Bank,INE565A01014,NSE
IOC,Indian Oil Corporation Limited,INE242A01010,NSE
IOLCP,IOL Chemicals and Pharmaceuticals Limited,INE485C01029,NSE
IONEXCHANG,ION Exchange (India) Limited,INE570A01022,NSE
IPCALAB,IPCA Laboratories Limited,INE571A01038,NSE
IPL,India Pesticides Limited,INE0D6701023,NSE
IRB,IRB Infrastructure Developers Limited,INE821I01022,NSE
IRCON,Ircon International Limited,INE962Y01021,NSE
IRCTC,Indian Railway Catering And Tourism Corporation Limited,INE335Y01020,NSE
IREDA,Indian Renewable Energy Development Agency Limited,INE202E01016,NSE
IRFC,Indian Railway Finance Corporation Limited,INE053F01010,NSE
IRIS,Iris Business Services Limited,INE864K01010,NSE
IRISDOREME,Iris Clothings Limited,INE01GN01025,NSE
IRMENERGY,IRM Energy Limited,INE07U701015,NSE
ISFT,Intrasoft Technologies Limited,INE566K01011,NSE
ISGEC,Isgec Heavy Engineering Limited,INE858B01029,NSE
ISHANCH,Ishan Dyes and Chemicals Limited,INE561M01018,NSE
ITC,ITC Limited,INE154A01025,NSE
ITCHOTELS,ITC Hotels Limited,INE379A01028,NSE
ITDC,India Tourism Development Corporation Limited,INE353K01014,NSE
ITDCEM,ITD Cementation India Limited,INE686A01026,NSE
ITI,ITI Limited,INE248A01017,NSE
IVC,IL&FS Investment Managers Limited,INE050B01023,NSE
IVP,IVP Limited,INE043C01018,NSE
IXIGO,Le Travenues Technology Limited,INE0HV901016,NSE
IZMO,IZMO Limited,INE848A01014,NSE
J&KBANK,The Jammu & Kashmir Bank Limited,INE168A01041,NSE
JAGRAN,Jagran Prakashan Limited,INE199G01027,NSE
JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,INE048B01035,NSE
JAIBALAJI,Jai Balaji Industries Limited,INE091G01026,NSE
JAICORPLTD,Jai Corp Limited,INE070D01027,NSE
JAIPURKURT,Nandani Creation Limited,INE696V01013,NSE
JAMNAAUTO,Jamna Auto Industries Limited,INE039C01032,NSE
JASH,Jash Engineering Limited,INE039O01029,NSE
JAYAGROGN,Jayant Agro Organics Limited,INE785A01026,NSE
JAYBARMARU,Jay Bharat Maruti Limited,INE571B01036,NSE
JAYNECOIND,Jayaswal Neco Industries Limited,INE854B01010,NSE
JAYSREETEA,Jayshree Tea & Industries Limited,INE364A01020,NSE
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,INE572A01036,NSE
JBMA,JBM Auto Limited,INE927D01051,NSE
JCHAC,Johnson Controls - Hitachi Air Conditioning India Limited,INE782A01015,NSE
JETFREIGHT,Jet Freight Logistics Limited,INE982V01025,NSE
JGCHEM,J.G.Chemicals Limited,INE0MB501011,NSE
JHS,JHS Svendgaard Laboratories Limited,INE544H01014,NSE
JINDALPHOT,Jindal Photo Limited,INE796G01012,NSE
JINDALPOLY,Jindal Poly Films Limited,INE197D01010,NSE
JINDALSAW,Jindal Saw Limited,INE324A01032,NSE
JINDALSTEL,JINDAL STEEL LIMITED,INE749A01030,NSE
JINDRILL,Jindal Drilling And Industries Limited,INE742C01031,NSE
JINDWORLD,Jindal Worldwide Limited,INE247D01039,NSE
JIOFIN,Jio Financial Services Limited,INE758E01017,NSE
JISLDVREQS,Jain Irrigation Systems Limited,IN9175A01010,NSE
JISLJALEQS,Jain Irrigation Systems Limited,INE175A01038,NSE
JITFINFRA,JITF Infralogistics Limited,INE863T01013,NSE
JKCEMENT,JK Cement Limited,INE823G01014,NSE
JKIL,J.Kumar Infraprojects Limited,INE576I01022,NSE
JKLAKSHMI,JK Lakshmi Cement Limited,INE786A01032,NSE
JKPAPER,JK Paper Limited,INE789E01012,NSE
JKTYRE,JK Tyre & Industries Limited,INE573A01042,NSE
JLHL,Jupiter Life Line Hospitals Limited,INE682M01012,NSE
JMA,Jullundur Motor Agency (Delhi) Limited,INE412C01023,NSE
JMFINANCIL,JM Financial Limited,INE780C01023,NSE
JNKINDIA,JNK India Limited,INE0OAF01028,NSE
JOCIL,Jocil Limited,INE839G01010,NSE
JPOLYINVST,Jindal Poly Investment and Finance Company Limited,INE147P01019,NSE
JPPOWER,Jaiprakash Power Ventures Limited,INE351F01018,NSE
JSFB,Jana Small Finance Bank Limited,INE953L01027,NSE
JSL,Jindal Stainless Limited,INE220G01021,NSE
JSLL,Jeena Sikho Lifecare Limited,INE0J5801029,NSE
JSWCEMENT,JSW Cement Limited,INE718I01012,NSE
JSWENERGY,JSW Energy Limited,INE121E01018,NSE
JSWHL,JSW Holdings Limited,INE824G01012,NSE
JSWINFRA,JSW Infrastructure Limited,INE880J01026,NSE
JSWSTEEL,JSW Steel Limited,INE019A01038,NSE
JTEKTINDIA,Jtekt India Limited,INE643A01035,NSE
JTLIND,JTL INDUSTRIES LIMITED,INE391J01032,NSE
JUBLCPL,Jubilant Agri and Consumer Products Limited,INE03CC01015,NSE
JUBLFOOD,Jubilant Foodworks Limited,INE797F01020,NSE
JUBLINGREA,Jubilant Ingrevia Limited,INE0BY001018,NSE
JUBLPHARMA,Jubilant Pharmova Limited,INE700A01033,NSE
JUNIPER,Juniper Hotels Limited,INE696F01016,NSE
JUSTDIAL,Just Dial Limited,INE599M01018,NSE
JWL,Jupiter Wagons Limited,INE209L01016,NSE
JYOTHYLAB,Jyothy Labs Limited,INE668F01031,NSE
JYOTICNC,Jyoti CNC Automation Limited,INE980O01024,NSE
JYOTISTRUC,Jyoti Structures Limited,INE197A01024,NSE
KABRAEXTRU,Kabra Extrusion Technik Limited,INE900B01029,NSE
KAJARIACER,Kajaria Ceramics Limited,INE217B01036,NSE
KAKATCEM,Kakatiya Cement Sugar & Industries Limited,INE437B01014,NSE
KALAMANDIR,Sai Silks (Kalamandir) Limited,INE438K01021,NSE
KALPATARU,Kalpataru Limited,INE227J01012,NSE
KALYANI,Kalyani Commercials Limited,INE610E01010,NSE
KALYANIFRG,Kalyani Forge Limited,INE314G01014,NSE
KALYANKJIL,Kalyan Jewellers India Limited,INE303R01014,NSE
KAMATHOTEL,Kamat Hotels (I) Limited,INE967C01018,NSE
KAMDHENU,Kamdhenu Limited,INE390H01020,NSE
KAMOPAINTS,Kamdhenu Ventures Limited,INE0BTI01037,NSE
KANANIIND,Kanani Industries Limited,INE879E01037,NSE
KANORICHEM,Kanoria Chemicals & Industries Limited,INE138C01024,NSE
KANPRPLA,Kanpur Plastipack Limited,INE694E01014,NSE
KANSAINER,Kansai Nerolac Paints Limited,INE531A01024,NSE
KAPSTON,Kapston Services Limited,INE542Z01028,NSE
KARMAENG,Karma Energy Limited,INE725L01011,NSE
KARURVYSYA,Karur Vysya Bank Limited,INE036D01028,NSE
KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,INE234I01028,NSE
KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,INE641C01019,NSE
KAYA,Kaya Limited,INE587G01015,NSE
KAYNES,Kaynes Technology India Limited,INE918Z01012,NSE
KCP,KCP Limited,INE805C01028,NSE
KCPSUGIND,KCP Sugar and Industries Corporation Limited,INE790B01024,NSE
KDDL,KDDL Limited,INE291D01011,NSE
KEC,KEC International Limited,INE389H01022,NSE
KECL,Kirloskar Electric Company Limited,INE134B01017,NSE
KEEPLEARN,DSJ Keep Learning Limited,INE055C01020,NSE
KEI,KEI Industries Limited,INE878B01027,NSE
KELLTONTEC,Kellton Tech Solutions Limited,INE164B01030,NSE
KERNEX,Kernex Microsystems (India) Limited,INE202H01019,NSE
KESORAMIND,Kesoram Industries Limited,INE087A01019,NSE
KEYFINSERV,Keynote Financial Services Limited,INE681C01015,NSE
KFINTECH,Kfin Technologies Limited,INE138Y01010,NSE
KHADIM,Khadim India Limited,INE834I01025,NSE
KHAICHEM,Khaitan Chemicals & Fertilizers Limited,INE745B01028,NSE
KHAITANLTD,Khaitan (India) Limited,INE731C01018,NSE
KHANDSE,Khandwala Securities Limited,INE060B01014,NSE
KICL,Kalyani Investment Company Limited,INE029L01018,NSE
KILITCH,Kilitch Drugs (India) Limited,INE729D01010,NSE
KIMS,Krishna Institute of Medical Sciences Limited,INE967H01025,NSE
KINGFA,Kingfa Science & Technology (India) Limited,INE473D01015,NSE
KIOCL,KIOCL Limited,INE880L01014,NSE
KIRIINDUS,Kiri Industries Limited,INE415I01015,NSE
KIRLOSBROS,Kirloskar Brothers Limited,INE732A01036,NSE
KIRLOSENG,Kirloskar Oil Engines Limited,INE146L01010,NSE
KIRLOSIND,Kirloskar Industries Limited,INE250A01039,NSE
KIRLPNU,Kirloskar Pneumatic Company Limited,INE811A01020,NSE
KITEX,Kitex Garments Limited,INE602G01020,NSE
KKCL,Kewal Kiran Clothing Limited,INE401H01017,NSE
KMEW,Knowledge Marine & Engineering Works Limited,INE0CJD01011,NSE
KMSUGAR,K.M.Sugar Mills Limited,INE157H01023,NSE
KNRCON,KNR Constructions Limited,INE634I01029,NSE
KOHINOOR,Kohinoor Foods Limited,INE080B01012,NSE
KOKUYOCMLN,Kokuyo Camlin Limited,INE760A01029,NSE
KOLTEPATIL,Kolte - Patil Developers Limited,INE094I01018,NSE
KOPRAN,Kopran Limited,INE082A01010,NSE
KOTAKBANK,Kotak Mahindra Bank Limited,INE237A01028,NSE
KOTARISUG,Kothari Sugars And Chemicals Limited,INE419A01022,NSE
KOTHARIPET,Kothari Petrochemicals Limited,INE720A01015,NSE
KOTHARIPRO,Kothari Products Limited,INE823A01017,NSE
KPEL,K.P. Energy Limited,INE127T01021,NSE
KPIGREEN,KPI Green Energy Limited,INE542W01025,NSE
KPIL,Kalpataru Projects International Limited,INE220B01022,NSE
KPITTECH,KPIT Technologies Limited,INE04I401011,NSE
KPRMILL,K.P.R. Mill Limited,INE930H01031,NSE
KRBL,KRBL Limited,INE001B01026,NSE
KREBSBIO,Krebs Biochemicals and Industries Limited,INE268B01013,NSE
KRIDHANINF,Kridhan Infra Limited,INE524L01026,NSE
KRISHANA,Krishana Phoschem Limited,INE506W01012,NSE
KRISHIVAL,Krishival Foods Limited,INE0GGO01015,NSE
KRITI,Kriti Industries (India) Limited,INE479D01038,NSE
KRITIKA,Kritika Wires Limited,INE00Z501029,NSE
KRITINUT,Kriti Nutrients Limited,INE798K01010,NSE
KRN,KRN Heat Exchanger and Refrigeration Limited,INE0Q3J01015,NSE
KRONOX,Kronox Lab Sciences Limited,INE0ATZ01017,NSE
KROSS,Kross Limited,INE0O6601022,NSE
KRSNAA,Krsnaa Diagnostics Limited,INE08LI01020,NSE
KRYSTAL,Krystal Integrated Services Limited,INE0QN801017,NSE
KSB,Ksb Limited,INE999A01023,NSE
KSCL,Kaveri Seed Company Limited,INE455I01029,NSE
KSHITIJPOL,Kshitij Polyline Limited,INE013801027,NSE
KSL,Kalyani Steels Limited,INE907A01026,NSE
KSOLVES,Ksolves India Limited,INE0D6I01023,NSE
KTKBANK,The Karnataka Bank Limited,INE614B01018,NSE
KUANTUM,Kuantum Papers Limited,INE529I01021,NSE
LAGNAM,Lagnam Spintex Limited,INE548Z01017,NSE
LAL,Lorenzini Apparels Limited,INE740X01023,NSE
LALPATHLAB,Dr. Lal Path Labs Ltd.,INE600L01024,NSE
LAMBODHARA,Lambodhara Textiles Limited,INE112F01022,NSE
LANCORHOL,Lancor Holdings Limited,INE572G01025,NSE
LANDMARK,Landmark Cars Limited,INE559R01029,NSE
LAOPALA,La Opala RG Limited,INE059D01020,NSE
LASA,Lasa Supergenerics Limited,INE670X01014,NSE
LATENTVIEW,Latent View Analytics Limited,INE0I7C01011,NSE
LATTEYS,Latteys Industries Limited,INE262Z01023,NSE
LAURUSLABS,Laurus Labs Limited,INE947Q01028,NSE
LAXMICOT,Laxmi Cotspin Limited,INE801V01019,NSE
LAXMIDENTL,Laxmi Dental Limited,INE0WO601020,NSE
LAXMIINDIA,Laxmi India Finance Limited,INE06WU01026,NSE
LCCINFOTEC,LCC Infotech Limited,INE938A01021,NSE
LEMONTREE,Lemon Tree Hotels Limited,INE970X01018,NSE
LEXUS,Lexus Granito (India) Limited,INE500X01013,NSE
LFIC,Lakshmi Finance & Industrial Corporation Limited,INE850E01012,NSE
LGBBROSLTD,LG Balakrishnan & Bros Limited,INE337A01034,NSE
LGHL,Laxmi Goldorna House Limited,INE258Y01016,NSE
LIBAS,Libas Consumer Products Limited,INE908V01012,NSE
LIBERTSHOE,Liberty Shoes Limited,INE557B01019,NSE
LICHSGFIN,LIC Housing Finance Limited,INE115A01026,NSE
LICI,Life Insurance Corporation Of India,INE0J1Y01017,NSE
LIKHITHA,Likhitha Infrastructure Limited,INE060901027,NSE
LINC,Linc Limited,INE802B01027,NSE
LINCOLN,Lincoln Pharmaceuticals Limited,INE405C01035,NSE
LINDEINDIA,Linde India Limited,INE473A01011,NSE
LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,NSE
LLOYDSENT,Lloyds Enterprises Limited,INE080I01025,NSE
LLOYDSME,Lloyds Metals And Energy Limited,INE281B01032,NSE
LMW,LMW Limited,INE269B01029,NSE
LODHA,Lodha Developers Limited,INE670K01029,NSE
LOKESHMACH,Lokesh Machines Limited,INE397H01017,NSE
LORDSCHLO,Lords Chloro Alkali Limited,INE846D01012,NSE
LOTUSDEV,Sri Lotus Developers and Realty Limited,INE0V9Q01010,NSE
LOTUSEYE,Lotus Eye Hospital and Institute Limited,INE947I01017,NSE
LOVABLE,Lovable Lingerie Limited,INE597L01014,NSE
LOYALTEX,Loyal Textile Mills Limited,INE970D01010,NSE
LPDC,Landmark Property Development Company Limited,INE197J01017,NSE
LT,Larsen & Toubro Limited,INE018A01030,NSE
LTF,L&T Finance Limited,INE498L01015,NSE
LTFOODS,LT Foods Limited,INE818H01020,NSE
LTIM,LTIMindtree Limited,INE214T01019,NSE
LTTS,L&T Technology Services Limited,INE010V01017,NSE
LUMAXIND,Lumax Industries Limited,INE162B01018,NSE
LUMAXTECH,Lumax Auto Technologies Limited,INE872H01027,NSE
LUPIN,Lupin Limited,INE326A01037,NSE
LUXIND,Lux Industries Limited,INE150G01020,NSE
LXCHEM,Laxmi Organic Industries Limited,INE576O01020,NSE
LYKALABS,Lyka Labs Limited,INE933A01014,NSE
LYPSAGEMS,Lypsa Gems & Jewellery Limited,INE142K01011,NSE
M&M,Mahindra & Mahindra Limited,INE101A01026,NSE
M&MFIN,Mahindra & Mahindra Financial Services Limited,INE774D01024,NSE
MAANALU,Maan Aluminium Limited,INE215I01027,NSE
MACPOWER,Macpower CNC Machines Limited,INE155Z01011,NSE
MADHAV,Madhav Marbles and Granites Limited,INE925C01016,NSE
MADHUCON,Madhucon Projects Limited,INE378D01032,NSE
MADRASFERT,Madras Fertilizers Limited,INE414A01015,NSE
MAGADSUGAR,Magadh Sugar & Energy Limited,INE347W01011,NSE
MAGNUM,Magnum Ventures Limited,INE387I01016,NSE
MAHABANK,Bank of Maharashtra,INE457A01014,NSE
MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,INE843B01013,NSE
MAHASTEEL,Mahamaya Steel Industries Limited,INE451L01014,NSE
MAHEPC,Mahindra EPC Irrigation Limited,INE215D01010,NSE
MAHESHWARI,Maheshwari Logistics Limited,INE263W01010,NSE
MAHLIFE,Mahindra Lifespace Developers Limited,INE813A01018,NSE
MAHLOG,Mahindra Logistics Limited,INE766P01016,NSE
MAHSCOOTER,Maharashtra Scooters Limited,INE288A01013,NSE
MAHSEAMLES,Maharashtra Seamless Limited,INE271B01025,NSE
MAITHANALL,Maithan Alloys Limited,INE683C01011,NSE
MALLCOM,Mallcom (India) Limited,INE389C01015,NSE
MALUPAPER,Malu Paper Mills Limited,INE383H01017,NSE
MAMATA,Mamata Machinery Limited,INE0TO701015,NSE
MANAKALUCO,Manaksia Aluminium Company Limited,INE859Q01017,NSE
MANAKCOAT,Manaksia Coated Metals & Industries Limited,INE830Q01018,NSE
MANAKSIA,Manaksia Limited,INE015D01022,NSE
MANAKSTEEL,Manaksia Steels Limited,INE824Q01011,NSE
MANALIPETC,Manali Petrochemicals Limited,INE201A01024,NSE
MANAPPURAM,Manappuram Finance Limited,INE522D01027,NSE
MANBA,Manba Finance Limited,INE939X01013,NSE
MANCREDIT,Mangal Credit and Fincorp Limited,INE545L01039,NSE
MANGALAM,Mangalam Drugs And Organics Limited,INE584F01014,NSE
MANGCHEFER,Mangalore Chemicals & Fertilizers Limited,INE558B01017,NSE
MANGLMCEM,Mangalam Cement Limited,INE347A01017,NSE
MANINDS,Man Industries (India) Limited,INE993A01026,NSE
MANINFRA,Man Infraconstruction Limited,INE949H01023,NSE
MANKIND,Mankind Pharma Limited,INE634S01028,NSE
MANOMAY,Manomay Tex India Limited,INE784W01015,NSE
MANORAMA,Manorama Industries Limited,INE00VM01036,NSE
MANORG,Mangalam Organics Limited,INE370D01013,NSE
MANUGRAPH,Manugraph India Limited,INE867A01022,NSE
MANYAVAR,Vedant Fashions Limited,INE825V01034,NSE
MAPMYINDIA,C.E. Info Systems Limited,INE0BV301023,NSE
MARALOVER,Maral Overseas Limited,INE882A01013,NSE
MARATHON,Marathon Nextgen Realty Limited,INE182D01020,NSE
MARICO,Marico Limited,INE196A01026,NSE
MARINE,Marine Electricals (India) Limited,INE01JE01028,NSE
MARKSANS,Marksans Pharma Limited,INE750C01026,NSE
MARUTI,Maruti Suzuki India Limited,INE585B01010,NSE
MASFIN,MAS Financial Services Limited,INE348L01012,NSE
MASKINVEST,Mask Investments Limited,INE885F01015,NSE
MASTEK,Mastek Limited,INE759A01021,NSE
MASTERTR,Master Trust Limited,INE677D01037,NSE
MATRIMONY,Matrimony.Com Limited,INE866R01028,NSE
MAWANASUG,Mawana Sugars Limited,INE636A01039,NSE
MAXESTATES,Max Estates Limited,INE03EI01018,NSE
MAXHEALTH,Max Healthcare Institute Limited,INE027H01010,NSE
MAXIND,Max India Limited,INE0CG601016,NSE
MAYURUNIQ,Mayur Uniquoters Ltd,INE040D01038,NSE
MAZDA,Mazda Limited,INE885E01042,NSE
MAZDOCK,Mazagon Dock Shipbuilders Limited,INE249Z01020,NSE
MBAPL,Madhya Bharat Agro Products Limited,INE900L01010,NSE
MBEL,M & B Engineering Limited,INE08N601015,NSE
MBLINFRA,MBL Infrastructure Limited,INE912H01013,NSE
MCL,Madhav Copper Limited,INE813V01022,NSE
MCLEODRUSS,Mcleod Russel India Limited,INE942G01012,NSE
MCLOUD,Magellanic Cloud Limited,INE613C01026,NSE
MCX,Multi Commodity Exchange of India Limited,INE745G01035,NSE
MEDANTA,Global Health Limited,INE474Q01031,NSE
MEDIASSIST,Medi Assist Healthcare Services Limited,INE456Z01021,NSE
MEDICAMEQ,Medicamen Biotech Limited,INE646B01010,NSE
MEDICO,Medico Remedies Limited,INE630Y01024,NSE
MEDPLUS,Medplus Health Services Limited,INE804L01022,NSE
MEGASOFT,Megasoft Limited,INE933B01012,NSE
MEGASTAR,Megastar Foods Limited,INE00EM01016,NSE
MEIL,Mangal Electrical Industries Limited,INE0PKD01011,NSE
MENONBE,Menon Bearings Limited,INE071D01033,NSE
MEP,MEP Infrastructure Developers Limited,INE776I01010,NSE
METROBRAND,Metro Brands Limited,INE317I01021,NSE
METROPOLIS,Metropolis Healthcare Limited,INE112L01020,NSE
MFML,Mahalaxmi Fabric Mills Limited,INE0US801024,NSE
MFSL,Max Financial Services Limited,INE180A01020,NSE
MGEL,Mangalam Global Enterprise Limited,INE0APB01032,NSE
MGL,Mahanagar Gas Limited,INE002S01010,NSE
MHLXMIRU,Mahalaxmi Rubtech Limited,INE112D01035,NSE
MHRIL,Mahindra Holidays & Resorts India Limited,INE998I01010,NSE
MICEL,MIC Electronics Limited,INE287C01037,NSE
MIDHANI,Mishra Dhatu Nigam Limited,INE099Z01011,NSE
MINDACORP,Minda Corporation Limited,INE842C01021,NSE
MINDTECK,Mindteck (India) Limited,INE110B01017,NSE
MIRCELECTR,MIRC Electronics Limited,INE831A01028,NSE
MIRZAINT,Mirza International Limited,INE771A01026,NSE
MITCON,MITCON Consultancy & Engineering Services Limited,INE828O01033,NSE
MITTAL,Mittal Life Style Limited,INE997Y01027,NSE
MKPL,M K Proteins Limited,INE964W01021,NSE
MMFL,MM Forgings Limited,INE227C01017,NSE
MMP,MMP Industries Limited,INE511Y01018,NSE
MMTC,MMTC Limited,INE123F01029,NSE
MOBIKWIK,One Mobikwik Systems Limited,INE0HLU01028,NSE
MODIRUBBER,Modi Rubber Limited,INE832A01018,NSE
MODISONLTD,MODISON LIMITED,INE737D01021,NSE
MODTHREAD,Modern Threads (India) Limited,INE794W01014,NSE
MOHITIND,Mohit Industries Limited,INE954E01012,NSE
MOIL,MOIL Limited,INE490G01020,NSE
MOKSH,Moksh Ornaments Limited,INE514Y01020,NSE
MOL,Meghmani Organics Limited,INE0CT101020,NSE
MOLDTECH,Mold-Tek Technologies Limited,INE835B01035,NSE
MOLDTKPAC,Mold-Tek Packaging Limited,INE893J01029,NSE
MONARCH,Monarch Networth Capital Limited,INE903D01011,NSE
MONTECARLO,Monte Carlo Fashions Limited,INE950M01013,NSE
MORARJEE,Morarjee Textiles Limited,INE161G01027,NSE
MOREPENLAB,Morepen Laboratories Limited,INE083A01026,NSE
MOSCHIP,Moschip Technologies Limited,INE935B01025,NSE
MOTHERSON,Samvardhana Motherson International Limited,INE775A01035,NSE
MOTILALOFS,Motilal Oswal Financial Services Limited,INE338I01027,NSE
MOTISONS,Motisons Jewellers Limited,INE0FRK01020,NSE
MOTOGENFIN,The Motor & General Finance Limited,INE861B01023,NSE
MPHASIS,MphasiS Limited,INE356A01018,NSE
MPSLTD,MPS Limited,INE943D01017,NSE
MRF,MRF Limited,INE883A01011,NSE
MRPL,Mangalore Refinery and Petrochemicals Limited,INE103A01014,NSE
MSPL,MSP Steel & Power Limited,INE752G01015,NSE
MSTCLTD,Mstc Limited,INE255X01014,NSE
MSUMI,Motherson Sumi Wiring India Limited,INE0FS801015,NSE
MTARTECH,Mtar Technologies Limited,INE864I01014,NSE
MTEDUCARE,MT Educare Limited,INE472M01018,NSE
MTNL,Mahanagar Telephone Nigam Limited,INE153A01019,NSE
MUFIN,Mufin Green Finance Limited,INE08KJ01020,NSE
MUFTI,Credo Brands Marketing Limited,INE220Q01020,NSE
MUKANDLTD,Mukand Limited,INE304A01026,NSE
MUKKA,Mukka Proteins Limited,INE0CG401037,NSE
MUKTAARTS,Mukta Arts Limited,INE374B01019,NSE
MUNJALAU,Munjal Auto Industries Limited,INE672B01032,NSE
MUNJALSHOW,Munjal Showa Limited,INE577A01027,NSE
MURUDCERA,Murudeshwar Ceramics Limited,INE692B01014,NSE
MUTHOOTCAP,Muthoot Capital Services Limited,INE296G01013,NSE
MUTHOOTFIN,Muthoot Finance Limited,INE414G01012,NSE
MUTHOOTMF,Muthoot Microfin Limited,INE046W01019,NSE
MVGJL,Manoj Vaibhav Gems N Jewellers Limited,INE0KNT01012,NSE
NACLIND,NACL Industries Limited,INE295D01020,NSE
NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,INE454M01024,NSE
NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,INE245I01016,NSE
NAGREEKEXP,Nagreeka Exports Limited,INE123B01028,NSE
NAHARCAP,Nahar Capital and Financial Services Limited,INE049I01012,NSE
NAHARINDUS,Nahar Industrial Enterprises Limited,INE289A01011,NSE
NAHARPOLY,Nahar Poly Films Limited,INE308A01027,NSE
